"","HPV+1","HPV+10","HPV+11","HPV+12","HPV+13","HPV+14","HPV+15","HPV+16","HPV+17","HPV+18","HPV+2","HPV+3","HPV+4","HPV+5","HPV+6","HPV+7","HPV+8","HPV+9"
"COL22A1",6.43832204747495,-1.77635820507462,5.9309043258484,5.82922774799567,1.07677694061812,0.378643876425272,1.03286234660068,2.5997240868886,-1.76207412189289,3.26390364564035,0.449825387638705,8.67672152763891,7.17500158732937,1.09299416019267,1.87129351597564,5.6187560779223,0.289713217907221,6.44267367196952
"COL23A1",4.05672513476745,0.534301223316379,4.81248416720032,3.06676921522147,2.98274343147774,-1.24733193787592,-0.0542112681720224,-0.903947699309707,-1.33941053408604,-0.333437935695469,-0.515852147993868,2.08372309048683,5.05948392431346,-0.588277503923108,0.812490439728695,3.07957013129128,-0.0862366477615719,5.03424612480813
"COL24A1",1.95252886226083,2.22833841314021,-0.311996787557674,0.916329423357368,-0.0736872924221243,-1.49973084535031,-1.88240888353285,2.10197804867058,1.92878989121273,0.412692015665532,-1.06728979478034,-1.80771598461986,0.281633872846175,-0.900759121471254,-1.90274609975602,-0.658198337139265,1.36985157914411,0.448779240264425
"COL27A1",5.39218145382057,3.56743969794617,5.16354154717641,3.14676735770073,4.49627033060399,4.48646206993886,5.01250973287081,4.39673054823504,2.5561655664095,5.3935681175608,5.95974940935639,6.61320964973428,8.42790153937225,6.78122754381826,5.07924753602798,7.45508351693885,5.93810950837051,7.17923680440278
"COL28A1",-2.82474687863737,-2.85994695097828,-3.13466461635416,3.17846045762395,-2.56935491619851,-1.32665786321053,-0.731842176851355,-2.68586198256382,-1.93582733788426,1.07930718623013,-0.459674406453241,-0.969648519661746,-0.847832243026247,4.06411302665492,-2.14510689835749,-2.62793721656748,2.72911923463357,-2.86381363144731
"COL2A1",-2.57367834988416,-1.43827820274088,-2.18265290151007,-3.09714922044262,-1.85567216429221,0.10401732250626,-2.05200763278837,-1.67424063112479,3.29210289406944,-3.70005212492301,-3.49938946046017,-0.881583003348652,-2.43912005267292,-2.76601754474196,-4.04322659709208,-2.96501197164456,-2.82853413484381,5.67321455759468
"COL3A1",11.6578445917736,6.84063365702743,9.25059610799882,9.43877481011454,10.7209357905185,7.79904500711597,6.76603663577207,12.3277545778289,8.47083392227748,7.91835086887153,7.71123552304682,7.02173309240241,9.74448362213152,7.01157489676251,6.4846936909093,8.42952869795128,8.65357762370894,10.888160503516
"COL4A1",8.33653146563505,6.31497835138495,7.44856806309886,7.40815995639269,8.84053286334039,6.31980107723838,5.72888354696867,7.80772718800492,6.35495453030373,6.61931916809154,6.01655118818649,7.18454777083166,8.12866568656561,4.63484846098678,5.10027163761008,7.72820715067252,4.49661679375857,11.8056479867107
"COL4A2",8.79255419857996,6.1618552627996,7.53346599962823,7.5636876093845,8.76495195661962,6.07943600876816,5.02988349735852,7.33754718054535,5.81663920030254,6.11384025676109,6.30957721399873,8.12119508179963,8.40543779981308,5.01409002010099,5.46960269505303,8.24885865010166,5.05616974261383,11.7070074880003
"COL4A3",2.66423014293536,-0.562005839815863,2.4907202391259,3.77508123988652,0.814664622940349,1.65445726309805,-1.35269756360485,-0.288623659833401,-1.76207412189289,1.26676631137827,1.41743114583463,3.10604445271495,4.123139453613,-0.788907848307326,2.82601578039593,4.57229407753429,-0.511245819139279,-0.104477721014555
"COL4A3BP",6.02034472828564,5.54054703528471,5.8292677398538,6.10431538027882,5.47871711070174,6.31245638476807,5.59342568381454,6.05010399006234,6.08326369115278,6.527797994277,5.48181764667251,5.57670045139715,5.74857479533027,5.59235123016147,5.32825212619486,6.10551137902389,5.0871037144405,5.1561722740086
"COL4A4",5.18541301207797,-0.266149541077902,4.2112313752669,5.92175058906044,3.23487232446391,2.66632899575021,1.43716801512412,0.370108421168231,-0.522309504118542,2.86647321632855,2.13516513751788,5.54626245201303,5.25759017844691,0.612287839301012,3.10096719666011,6.11956736895301,-0.214480248649062,2.76264408398844
"COL4A5",6.55159124666553,5.80207260379448,5.65285478690589,6.61508403598655,6.19521792986492,0.587787960515819,5.95139095817275,5.61240705755619,4.17458264544479,4.61529105758222,5.17863580447772,6.3936474628273,5.4481979333135,3.66807238350765,3.89795348993764,5.38855733289029,4.02547048186516,6.13460912362335
"COL4A6",-0.561182230966137,1.94034378218893,-1.50110375380228,3.81018800474522,2.79378350018254,-1.69643344647279,1.6177095007887,1.5532833595281,1.36154792110944,-0.363355684532585,0.615885884941043,-0.969648519661746,-2.14788559906924,-0.685107866454222,-1.2080382744615,0.100111537950873,-1.11636084454278,-0.144698375297644
"COL5A1",8.9604675571119,4.32937875700444,6.73647509152386,7.08767274666161,8.79651845562541,4.76400182593849,5.4986983908588,8.99388436567177,4.36227054274654,4.37144284126196,4.82855403265952,7.36611770062337,8.33605260305412,4.81382555732675,3.74615790855815,7.3370359071003,6.82260655926421,8.26048175464058
"COL5A2",8.47307388714089,4.6940533915202,6.10548550589409,6.58330310148753,7.51961182988314,5.07784445129653,4.08208635310232,8.89004535589527,5.43679452398523,5.07453340810404,5.94486735521751,4.72511366053768,6.73385098176812,4.23262851216492,3.81983238666575,5.99396015612859,6.05224365565781,7.8714905487782
"COL5A3",6.21423704911749,3.56743969794617,4.28789409092067,4.69883049559296,5.3463716444483,2.53785792049605,3.93945302203872,6.09878617084133,4.01358749742339,3.83927401704265,4.15879196832901,3.24946611555359,5.36833679936009,5.65920689907079,5.50813117295539,4.14205035005476,3.43252584775873,5.85120102139819
"COL6A1",9.68947765002973,4.92392260707274,8.24663887311614,7.17302726390607,8.54594144404876,5.44847990569794,5.86541843761231,9.73853647560975,5.75987800267903,5.61638184233006,6.30350309205577,6.8418214419521,9.1528623767766,6.6515412083883,5.94868076409581,8.1077345694541,6.77906606436704,9.5431371812314
"COL6A2",10.0879513320706,5.25913467376092,8.38417364149029,7.58517105789074,8.39930721570795,5.81992546003455,5.37656808452406,9.29916583744226,5.6755187135144,5.74463566245369,6.68230528065831,7.02814209454623,9.57547292010385,6.28691696254959,6.60050569182951,8.45663469311508,7.29182033558111,9.55681987569179
"COL6A3",9.89289223507224,5.48203030912665,7.9968687940249,8.13903480292591,8.20319013662793,7.01184288927181,5.69158145845384,10.1110419471407,6.41839732863638,6.6073180895649,6.54703083916334,5.50397194052822,8.35943295321568,5.59750645759664,5.9849296923196,6.64678593276403,7.12297902389589,9.58235894523161
"COL6A4P2",-0.121522447947614,0.188892347213032,-0.265121557464578,-0.389841040064166,-0.873384245533266,-1.59473234053508,-4.04322659709209,0.50465891961223,-2.63474898957051,-1.14694016966161,-0.117873814648894,1.2082249141072,0.50772431396145,-1.30018865779669,-0.240564242288875,-0.737055925250207,-0.0862366477615719,-3.16098996466389
"COL6A5",0.11129508501111,-0.73631251523863,1.94043552151867,-0.0589987523332618,-2.56935491619851,0.751229107030198,-2.46606681794693,-0.821108576661541,-1.01292606090695,1.81972170924247,2.2824323425905,-3.42979012851123,-1.35612157304094,-2.76601754474196,-0.312834525321491,-0.583428620269634,-3.31164665611226,0.214497612020703
"COL6A6",0.808137083328296,0.283301060064368,1.86868567708214,1.81444512285589,0.699648228687801,0.427810600177059,-0.0999912448702925,5.47060519290862,0.551558706805166,2.62119587915376,2.62531600039519,2.00504412606258,0.281633872846175,-1.64512540964926,0.878883827197984,-0.0428487917125787,0.140408338472394,-0.742528530383846
"COL7A1",8.9189267597149,9.29767435567421,7.21434628423722,8.59294522201158,9.36820612969713,8.28425528453712,9.37727014173512,8.36656409317063,9.13347893044491,9.16668242002969,10.6124765527497,9.98536126421915,10.3733437126381,10.8850716132713,9.30032413247863,9.47910390191114,10.4391894407344,8.75647873424292
"COL8A1",3.62001899608443,-2.2187240138089,-0.265121557464578,2.23190595680271,2.95793294347629,-0.788423409592385,-2.46606681794693,3.66612578686089,-0.522309504118542,-0.907724685774059,-1.97115044970197,-0.881583003348652,0.907292605136339,-1.64512540964926,-0.554291839724529,-0.0428487917125787,0.0315319697916012,3.67474329079137
"COL8A2",6.17191477332691,4.238033683126,5.47012267516696,5.04055466680235,6.12952467348464,1.62313656140966,4.23971166323234,4.90093474769141,3.63670033241737,4.60083723511015,2.42353682578398,5.5998320700378,6.20816622814681,4.64235072985772,3.84496221756675,6.46386937699069,4.19282450727961,6.64717939286333
"COL9A1",0.280181666396444,-2.2187240138089,-2.0181598158452,0.87271271921943,0.318141404090716,-3.24159042694711,-4.04322659709209,-4.04322659709209,-3.40954153290115,-2.99068605118714,-4.04322659709209,-0.798585343264658,-0.648116301099362,-2.76601754474196,-2.14510689835749,-0.31796132055574,-4.04322659709209,5.22585333764864
"COL9A2",5.60356899552519,5.82971178328427,5.1731468844684,6.47078809153643,7.89384989156683,3.3507411598453,5.24084109584585,4.96214969135072,3.08019406418646,2.05279790420998,6.84099554362457,7.28993922090705,3.45826474392683,5.64558367126987,5.58347707124947,6.11115021909375,5.83152158197106,8.15609430908801
"COL9A3",1.57779466526041,0.283301060064368,3.87696370203934,1.73141217421729,3.99681825650849,1.06272203845065,1.9676022812662,0.438951680152882,2.5396598208618,-0.0397584835710519,2.70120353407277,-0.574893249110906,1.19408226789244,2.01183972054192,1.36924610474578,3.1687916230991,3.85222077607303,7.61961029948548
"COLEC11",0.568176518906458,-1.16457545349913,1.32658812585302,0.551660965133182,0.286605930625642,2.34656506407018,0.193600171170378,-2.68586198256382,-0.668063322814354,-1.87616339917094,-0.405602452767484,1.62382848637329,1.19408226789244,0.570952722400765,-0.741107827299281,0.188109368525985,1.17884794461632,-2.40720449485789
"COLEC12",4.28433792554159,0.812779821797781,4.72666621286818,4.62845352879414,5.24233965657936,1.73479981671734,0.645945689029574,4.43304439107511,0.584116895733222,2.16708795586975,2.15329149059197,0.0354662112606819,4.51018625204769,0.0151471797436857,2.23035617886058,5.70611415934321,1.9509767668063,5.4609535743749
"COLQ",2.28191666337503,-0.73631251523863,3.18251977142054,3.13296852880337,2.48198472099048,1.47895940357853,1.23075736125277,-0.130624187536237,-0.389939234849432,0.204131447592867,2.18006102490126,2.45746299518018,2.95862772152809,0.39264193061289,2.77462825348966,3.32252432331033,0.988076518028151,1.88441812181666
"COMMD1",4.30798077239866,4.42567015288906,4.62456880372512,4.47647927748656,3.84542406269371,4.38118504996632,4.40861114722307,4.52695510947788,4.4287645633957,3.69794391530842,3.41159799482981,4.12507140395925,4.45427843916941,3.68754193280791,3.7101411838164,3.58410014717379,3.33852904575026,4.24287885465147
"COMMD10",3.71739954386478,3.80875542418394,4.61206811931308,4.46917594091584,4.48936127320709,4.08427160653242,4.30044046596183,4.55048037646337,4.8207548043098,4.42164902367166,3.36180323289358,2.97063282098699,4.0058029154693,3.33310541271022,3.06577204500536,4.62251131653527,3.18812105833709,3.89904457353383
"COMMD2",5.349147943514,7.3324818202128,5.56883385162673,5.72959826767405,6.53756712761931,6.72517136100249,6.27877698285831,6.27858224405894,6.83374327873005,6.34648609484233,5.82418759219915,6.49120047799385,6.33225631928326,5.90042267620944,5.03443788495205,5.37338689207997,4.70374541092077,5.90883200894813
"COMMD3",4.61487715716239,5.37085702193021,5.6087057019673,5.38226353611687,5.86907091070221,5.52954779314909,5.23969292522399,5.1393781774005,6.08255171084397,5.18782434583375,4.76661293455511,4.87169139520984,4.53092725879587,4.97896745457884,5.07571353808415,4.77060042240221,4.57630075106725,4.55056196035517
"COMMD4",5.21280823181518,5.70733935117292,5.65818462810225,4.90097500798498,5.61111766896445,5.99427584901183,6.13550552760153,5.44049215089481,6.17094369347492,5.41630807631112,6.63067828855592,5.92845909050671,5.33481713644229,6.41507777559654,6.49266635970852,4.49245068234396,5.83152158197106,4.3996730505633
"COMMD5",5.09430633476361,4.71960455163185,4.88830833607102,4.63172807220595,4.53368979987163,5.02889141573013,4.62456223900426,4.37053553916352,5.53686394244651,3.98441055631363,4.70343124403528,4.91075364483021,4.95783982447545,4.93891253751818,5.09853128389962,4.9853886710166,4.87107720140088,4.89734728805153
"COMMD6",5.65594370625978,7.2566928510289,6.57798994100996,5.8886017414813,7.07078427060741,5.45664672185195,6.50873417304313,6.09679020834488,6.51338119906852,5.37500125380019,5.24140996363344,6.23893863404538,5.39686441335174,5.10014554928774,5.67273445504332,5.36397132181819,5.25239011523843,6.12089103551648
"COMMD7",4.8396911235618,3.58608101418021,5.54437085707777,5.19573756312291,5.57567774222503,4.41510729120506,4.57626017241631,4.37712901583856,5.68774252036762,4.11762593829162,4.96179765329388,5.74868728645096,4.80018156758716,4.86815810493176,5.00501162394256,5.56943006936389,5.21242004960105,4.31508834927624
"COMMD8",4.43151363355277,4.99887783294106,4.99084045832166,4.36284613635727,5.42451249673924,4.75319229558032,5.22816067974264,5.11065181912489,5.64690826062844,4.76367273977165,4.13846193460748,4.01751973383558,4.81082142216807,3.84321240868098,4.27911035983149,4.17741899543722,4.87698978034648,4.52675121375952
"COMMD9",4.80272362530662,5.60137133512928,5.38910011255347,4.76145608252278,5.00622666288723,5.46550356435633,5.53097020024513,5.76264678954551,5.17215769759887,4.82132975872365,4.93060820634579,4.88744343813657,5.33334194356546,4.83580472259854,4.90301417922003,4.47068358060556,4.35975678128984,5.16133630033525
"COMP",5.14002997368105,-1.77635820507462,1.16482677347714,2.32385062725937,2.94788803387999,1.04707299267555,-2.24423335201413,2.34556325958176,0.900799757610202,-2.65847561841565,-3.49938946046017,0.681159274199417,2.49287822309162,2.41366965912577,1.48033444014658,-1.33016702589083,0.0315319697916012,4.21533710413317
"COMT",6.97113384302685,6.88553383009094,6.50422783674305,6.20282301598687,6.11725227889309,6.45602043872197,6.99558789178464,6.3930694025716,6.46065573246334,5.80724601268993,5.93507830024265,6.88404710629759,6.68205576438537,6.91577252868379,6.42136462372348,6.74253780757262,7.33827493633499,5.97014627756803
"COMTD1",2.99557919621821,5.50180078077194,4.74252364848663,2.94569989567116,1.57139216321182,5.35466010725383,5.00035799314629,4.60766805139466,5.0153596065682,3.37679595500334,5.11531900962246,3.62510133908449,4.73463996871653,5.51681441277108,5.88549270482751,3.20615547267237,5.43714564837802,1.82317911883766
"COPA",7.69666875940206,7.4929619758364,7.38822060905138,7.45281329876363,7.35382026216865,7.2661726380834,7.33280593053688,7.79157077929182,7.47298336411746,7.73725687171741,7.58525588680123,6.9742119105861,7.29429167412152,7.55434348828047,7.53784462560394,7.47790405256662,7.12090440578067,8.16306176217086
